07-30||||||||||Apostles Silas and Silvanos, Crescens, Epenetos and Andronikos of the Seventy (1st C). Holy Martyr Julitta at Caesarea (305). Hieromartyr Polychronius, bishop of Babylon (c.251), and those with him. Hieromartyr Valentine, bishop of Interamna (Terni) in Italy (c.273) and those with him. Righteous Martyr John the Soldier (4th C). Uncovering of the relics (1484) of St. Herman of Solovki (1479). St. Angelina (Brancovich), Despotina of Serbia (1690).|St. Tatwine, 9th archbishop of Canterbury (734). St. Ermengyth of Thanet, virgin (c.680).
07-31|||||||||Forefeast of the Procession of the Honourable and Lifegiving Cross of the Lord|St. Joseph the Righteous of Arimathaea (1st C). Righteous Eudocimus of Cappadocia (9th C).|St. Neot, hermit in Cornwall (c.877). St. Germanus of Auxerre (448).
08-01|The Procession of the Precious and Lifegiving Cross of the Lord|4|1 Corinthians 1:18-24|John 19:6-11, 13-20, 25-28, 30-35|||1|||Holy Seven Maccabaean Martyrs: Abimus, Antoninus, Gurias, Eleazar, Eusabonus, Alimus, and Marcellus, their mother Solomonia, and their teacher, Eleazar (166 BC). St. Timothy the Wonderworker, Archbishop of Priconissus of Peloponnesus. Holy Martyr Elessa of Cythera.|St. Rioch, abbot of Innisboffin (480). Holy Martyr Almedha of Breon (6th C). St. Kenneth the hermit (6th C). St. Æthelwold, bishop of Winchester (984). St. Peregrinus (643).
08-02||||||||||Translation the relics of the Protomartyr and Archdeacon Stephen from Jerusalem to Constantinople (428) and Translation of the relics (415) of the Righteous Nicodemus, Gamaliel, and Abibus. New Martyr Theodore of the Dardanelles (1690). Venerable Photini. Blessed Basil of Moscow, Fool-for-Christ (1552). Hieromartyr Stephen, pope of Rome, and those with him. (257).|St. Etheldritha of Crowland, virgin (c.835). St. Sidwell, Virgin-Martyr (6th C). St. Plegmund, 19th archbishop of Canterbury (914).
08-03||||||||||SS Isaac, Dalmatus and Faustus, Ascetics of the Dalmatian Monastery at Constantinople (5th C). Holy Myrrhbearer Salome (1st C). St. Theoctistus the Wonderworker of Optimaton. Venerable Theoklites and Nun Theodora of Thessalonica. St. Antony the Roman, wonderworker of Novgorod (1147). Protomartyr Rajden of Georgia (457).|St. Trea the Recluse of Ardtree (5th C). St. Senach, disciple of St. Finian (6th C).
08-04||||||||||Holy Seven Youths ("Seven Sleepers") of Ephesus: Maximilian, Jamblicus, Martinian, John, Dionysius, Exacustodian (Constantine), and Antoninus (250). Holy Martyr Eudocia of Persia (362). Holy Martyr Eleutherius of Constantinople (4th C). New Hieromartyr Cosmas of Aitolia, Equal to the Apostles (1779).|St. Sezni of Sithney (c.529). St. Lugid, abbot and disciple of St. Comgall (609).
08-05|||||||||Forefeast of The Transfiguration|Holy Martyr Eusignius of Antioch (362). Hieromartyrs Anterus (236) and Fabian (250), popes of Rome. New Martyr Abbacum (Habbakuk) of Thessalonica (1628). Our Righteous Father Eugene of Aitola.|St. Oswald, King of Northumbria and Martyr (642). St. Gormcal, abbot of Ardoilen (1016). St. Abel of Rheims (c.747).
08-06|The Transfiguration of our Lord and Saviour Jesus Christ|1|2 Peter 1:10-19|Matthew 17:1-9|1|1|1|1||St. Theoctitus, bishop of Chernigov (1123).|St. Hardulph, hermit of Breedon in Leicestershire (7th C).
08-07|||||||||Afterfeast of The Transfiguration|Martyr Dometius of Persia and two disciples (363). Hieromartyr Narcissus, patriarch of Jerusalem (213). Venerable Theodosius the New, Healer of Peloponnesus (862). St. Nicanor, wonderworker of Mt. Callistratus (1519) and David. Translation of the relics of St. Metrophanes, 1st bishop of Voronezh (1832). Venerable Elder Anthony of Optina (1865). Venerable Dometius of Philotheou, Mt. Athos (16th C). St. Sozon of Nicomedia. Holy Ten Thousand Ascetics of Thebes.|St. Donat (Dunwyd) of Llandunwyd, Glamorgan (6th C).
08-08|||||||||Afterfeast of The Transfiguration|St. Emilian the Confessor, bishop of Cyzicus (820). St. Myron, bishop of Crete (c.350). St. Gregory of Sinai and Mt. Athos (1346). New Martyr Triandaphyllus of Zagora in Thessaly (1680). Translation of the relics (1566) of St. Zosimas (1478) and St. Sabbatius (1435) of Solovki. St. Gregory, Iconographer of the Kievan Caves (12th C). New Martyrs Anastasios (Spaso) of Radovishte in Strumica, and Triandaphylos who suffered at Thessalonica (1794).|St. Ultan, abbot of Crayke (7th C). St. Ellidius of Hirnant in Powys (7th C).
08-09|Holy Apostle Matthias (c.63)||Acts 1:12-17,21-26|Luke 10:16-21|||||Afterfeast of The Transfiguration|Holy Martyr Anthony of Alexandria (4th C). St. Psoi of Egypt (4th C). Glorification of St. Herman of Alaska, Wonderworker of All America (1970).|St. Phelim, bishop of Kilmore (6th C). St. Nathy, disciple of St. Finian of Clonard (c.610).
08-10|||||||||Afterfeast of The Transfiguration|Holy Martyr and archdeacon Laurence of Rome (258). Hieromartyr Sixtus, bishop of Rome, and Martyrs Felicissimus and Agapitus, Deacons (258).|St. Gerontius (Geraint) of Gerrans in Cornwall and Magor in Gwent (6th C). St. Blane , bishop of Bute (6th C). St. Bettelin (Bertram) of Stafford (8th C).
08-11|||||||||Afterfeast of The Transfiguration|Holy Martyr and archdeacon Euplus of Catania (304). St. Niphon, patriarch of Constantinople (1515). Commemoration of the Miracle (1716) of St. Spyridon (348) on Corfu against the Turks. New Martyrs Anastasius of Asomaton in Asia Minor, and Demetrius of Lesbos (1816).|St. Attracta (Athracht) the Healer (6th C). St. Lelia of Limerick and Kerry.
08-12|||||||||Afterfeast of The Transfiguration|Soldier-Martyrs Anicetus and Photius of Nicomedia, and many with them (305). Hieromartyr Alexander, bishop of Comana (3rd C). Holy Martyrs Pamphilus and Capito. St. Pallamon of Egypt, instructor of St. Pachomius the Great.|St. Seigine (Ségéne mac Fiachnaí), abbot of Iona (652). St. Molaise (Laisrén mac Nad Froích) of Devenish (563). St. Janbert, 13th archbishop of Canterbury (792). St. Merewenna of Marhamchurch. St. Ust (Justus), hermit of Cornwall.
08-13|||||||||Leavetaking of The Transfiguration|St. Maximus the Confessor (662). St. Eudocia the Empress, wife of Theodosius the Younger (460). Empress Irene, tonsured Xenia (12th C). Holy Martyr Hippolytus of Rome and 18 martyrs with him, including Martyrs Concordia, Irenaeus, and Abundius (258). Uncovering of the relics of St. Maxim of Moscow, Fool-for-Christ (c.1547). St. Tikhon, bishop of Voronezh, wonderworker of Zadonsk and All Russia (1783). St. Serid (Seridos), abbot of Gaza (6th C).|St. Wigbert, abbot of Hersfeld and disciple of St. Boniface (c.738). St. Murtagh, bishop of Killala (6th C).
08-14|||||||||Forefeast of The Dormition of the Theotokos|Righteous Prophet Micah (8th C BC). Hieromartyr Marcellus, bishop of Apamea (389). New Martyr Simeon of Trebizond (1653). Translation of the relics of St. Theodosius of the Kievan Caves (1091).|St. Fachanan, abbot of Ross Carbery (c.600). St. Werenfrid, disciple of St. Willibrord among the Frisians (c.760).
08-15|The Dormition of the Most Holy Theotokos and Ever-Virgin Mary|2|Philippians 2:5-11|Luke 10:38-42,11:27-28|1|1|1|1||St. Macarius the Roman, abbot (1550), and his disciple St. Chariton. St. Christos of Ioannina.|
08-16|||||||||Afterfeast of The Dormition of the Theotokos|Translation of the Icon "Not made by hands" of Our Lord Jesus Christ from Edessa to Constantinople (944). Holy Martyr Diomedes the Physician of Tarsus in Cilicia (298). St. Gerasimus, wonderworker of Cephalonia (1579). St. Timothy of Chalcedon, archbishop, founder of the monastery of Pendeli. Great New Martyr Apostolos of the town of St. Laurence, martyred in Constantinople (1686). New Martyr Nicodemus of Meteora (1551). New Martyr Stamatius of Volos, Thessaly (1680).|St. Armagillus (Armel), cousin of St. Samson (c.550).
08-17|||||||||Afterfeast of The Dormition of the Theotokos|Holy Martyr Myron, presbyter, of Cyzicus (254). Holy Martyrs Straton, Philip, Eutychian, and Cyprian of Nicomedia (303). Holy Martyrs Thyrsus, Leucius, and Coronatus, with others at Caesarea in Bithynia (250). Holy Martyrs Paul and his sister Juliana of Syria (3rd C). St. Alypius the Iconographer of the Kievan Caves (1114). Blessed Theodoretus of Solovky, Enlightener of the Lapps (1571).|St. James the deacon of York (7th C). St. Drithelm of Melrose (c.700). Holy Martyr Hiero (Jeroen ) (885).
08-18|||||||||Afterfeast of The Dormition of the Theotokos|Holy Martyrs Florus and Laurus of Illyria (2nd C). SS John (674) and George (683), patriarchs of Constantinople. Venerable Barnabas and his nephew St. Sophronius, monks of Mt Mela nr. Trebizond (412). Venerable Sophronius of St. Anne’s Skete on Mt Athos. St. Arsenios the New of Paros (1877). Repose of St. John, abbot of Rila (946).|St. Daig Maccairill, bishop of Iniskin (6th C). St. Evan, hermit in Ayrshire (9th C).
08-19|||||||||Afterfeast of The Dormition of the Theotokos|Great Martyr Andrew Stratelates (the General) and those with him (2593 soldiers) in Cilicia (4th C). St. Theophanes, New Wonderworker of Macedonia (15th C). Holy Martyrs Timothy, Agapius and Thecla, of Palestine (306). Venerable Theophanes of Docheiariou monastery on Athos. St. Pitirim, bishop of Perm (1456).|St. Clydog, king and martyr (492). St. Mochta, 1st bishop of Louth, Ireland (534). St. Credan, abbot of Evesham (c.780).
08-20|||||||||Afterfeast of The Dormition of the Theotokos|Righteous Prophet Samuel (11th C BC). Holy Martyr Luke of Bouleutos. St. Stephen (István), King of Hungary (1038). Holy Martyrs Heliodorus of Mesopotamia and Dosa, at Daskarta in Persia (380). Holy Martyr Photini, at the church of Blachernae.|St. Oswin, king and martyr (651). St. Edbert of York, monk (768).
08-21|||||||||Afterfeast of The Dormition of the Theotokos|Apostle Thaddeus of the Seventy (c.44). Holy Martyr Bassa of Edessa and her sons Theognius, Agapius, and Pistus (c.304). Venerable Abramius, archimandrite, Wonderworker of Smolensk (1220) and his disciple, Venerable Ephraim (1238). St. Sidonius Apollinaris, bishop of Clermont and hymnographer (480).|St. Moghtewe, abbot in Ireland. St. Eardwulf of Northumbria (c.808).
08-22|||||||||Afterfeast of The Dormition of the Theotokos|Holy Martyr Agathonicus of Nicomedia and his companions: Zoticus, Theoprepius, Acindynus, Severian, Zeno, and others, who suffered under Maximian (4th C). Hieromartyr Athanasius, bishop of Tarsus in Cilicia (275). Holy Martyr Anathusa (298).|St. Sigfrid, abbot of Wearmouth (c.688). St. Ethelgitha of Northumbria, abbess (c.720). St. Arnulf of Cambridgeshire (9th C).
08-23|||||||||Leavetaking of The Dormition of the Theotokos|Hieromartyr Irenaeus, bishop of Lyons (202). Holy Martyr Lupus, slave of St. Demetrius of Thessalonica (4th C). Venerable Nicholas and Dionysios of Olympos. St. Eutychius (540) and St. Florentius (547) of Nursia. St. Callinicus, patriarch of Constantinople (706). Holy 38 Martyrs of Thrace. St. Nicholas the Sicilian, who struggled on Mt. Neotaka in Eubœa.|Holy Martyr Ebba (Æbbe) the Younger, abbess of Coldingham, and her companions (870). St. Tydfil, Martyr (480). St. Eogan, 1st bishop of Ardstraw (618).
08-24||||||||||Repose of New Hieromartyr Cosmas of Aetolia, Equal-to-the-Apostles and evangelizer of southern Albania (1779). Hieromartyr Eutyches, disciple of St. John the Theologian (1st C). Holy Martyr Tatian at Claudiopolis (305). Translation to Zante of the relics of St. Dionysius, bishop of Aegina, the Wonderworker (1624). Venerable Gerasimos of Cephallonia. Translation of the relics of St. Peter, metropolitan of Moscow and All Russia (1479).|St. Yrchard of Scotland, missionary (5th C). St. Bregwine 12th Archbishop of Canterbury (764). St. Patrick the Elder (c.450).
08-25|Holy Apostle of the Seventy Titus, Bishop of Crete (1st C) &  the return of the relics of the Apostle Bartholomew from Anastasiopolis to Lipari (6th C)||Titus 1:1-5,2:15-3:2,12-15|Matthew 5:14-19|||1|||Bishop Gortyne of Crete, disciple of the Holy Apostle Paul. SS John the Cappadocian (520) and St. Epiphanius (535), patriarchs of Constantinople. St. Patricia of Constantinople and Naples, nun (c.665).|Translation of the relics of St. Hilda of Whitby (680). St. Ebba (Æbbe) the Elder, abbess of Coldingham (683).
08-26||||||||||Holy Martyrs Adrian and Natalia and 33 companions, of Nicomedia (4th C). Righteous Ioasaph, King of India. Venerable Adrian, abbot of Ondrusov (Valaam) (1549). St. Zer-Jacob, missionary in Ethiopia.|St. Ninian of Whithorn (432). St. Pandwyna of Eltisley, virgin (c.904).
08-27||||||||||St. Pœmen the Great (c.450). Newly-revealed Great Martyr Phanurius of Rhodes. St. Pœmen of Palestine (605). Righteous Martyr Anthusa. St. Hosius the Confessor, bishop of Cordova (359). St. Liberius, pope of Rome (366). St. Monica, mother of St. Augustine (387). St. Cæsarius, bishop of Arles (543).|St. Decuman (Dagan), hermit and martyr (706). St. Malrubius of Merns, Kincardineshire, hermit and martyr (c.1040).
08-28||||||||||Righteous Anna the Prophetess, the daughter of Phanuel, who met the Lord at the Temple in Jerusalem (1st C). St. Moses the Ethiopian of Scete (4th C). Holy Martyrs Diomedes, Damon and Laurence. Holy Martyr Queen Susanna (Shushanik), Princess of Georgia (5th C). Repose of Blessed Augustine, bishop of Hippo (430). 33 Martyrs of Nicomedia. Uncovering of the relics of St. Job, abbot and wonderworker of Pochaev (1659). Synaxis of the Saints of the Kievan Caves whose relics repose in the Far Cave of St. Theodosius.|St. Rumwold (c.650).
08-29|The Beheading of the Holy Glorious Prophet, Forerunner and Baptist John|3|Acts 13:25-32|Mark 6:14-30|1|1|1|1||Venerable Theodora, nun, of Thessalonica (892). Commemoration of Orthodox soldiers killed on battlefields. New Martyr Anastasius of Bulgaria and Serbia (1794). Translation of the relics of St. Joseph the Sanctified of Samaka.|St. Sebbi (Sæbbi), King of the East Saxons and monk (c.694). St. Edwold (Eadwold) of Cerne, hermit (9th C). St. Velleicus (Willeic) (8th C).
08-30|||||||||Leavetaking of The Beheading of the Forerunner|SS Alexander (340), John (595), and Paul the New (784), patriarchs of Constantinople. St. Phantinos of Calabria (9th C). Translation of the relics of St. Alexander Nevsky (1724). St. Alexander, abbot of Svir (1533).|St. Loarn, bishop of Downpatrick (5th C). St. Fiacre of Brogillum (670). St. Rumon of Romansleigh, Devon (6th C).
08-31|The Placing of the Honourable Sash of the Most Holy Theotokos the Church of the Virgin in Halkoprateia, Constantinople (395-408)|4|Hebrews 9:1-7|Luke 10:38-42,11:27-28|1||1|||Hieromartyr Cyprian, bishop of Carthage (258). St. Gennadius, patriarch of Constantinople (471). St. John, metropolitan of Kiev (1089).|St. Eanswythe, abbess of Folkestone (c.640). St. Aidan, bishop of Lindisfarne (651). SS Cuthburgh (c.725) and Cwenburgh (c.735), abbesses of Wimborne.
